Year,Month,Day,Hour[1-24],Minute,Source flags,Dry Bulb Temperature,Dew_Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity,Hour,Datetime
2018,9,21,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,17.8,95,101547,0,0,383,0,0,0,0,0,0,0,295,0.6,10,10,777.7,195,9,999999999,57,0.137,0,88,0.09,0.0,0.0,22,2018-09-21 22:00:00
2018,9,21,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.6,96,101546,0,0,378,0,0,0,0,0,0,0,65,0.6,10,10,777.7,151,9,999999999,56,0.137,0,88,0.09,0.0,0.0,23,2018-09-21 23:00:00
2018,9,22,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.5,96,101516,0,0,393,0,0,0,0,0,0,0,94,0.3,10,10,777.7,111,9,999999999,56,0.138,0,88,0.09,0.0,0.0,0,2018-09-22 00:00:00
2018,9,22,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.4,17.8,96,101482,0,0,393,0,0,0,0,0,0,0,357,0.4,10,10,777.7,102,9,999999999,57,0.138,0,88,0.09,0.0,0.0,1,2018-09-22 01:00:00
2018,9,22,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.6,18.0,96,101447,0,0,384,0,0,0,0,0,0,0,65,0.6,10,10,777.7,141,9,999999999,59,0.138,0,88,0.09,0.0,0.0,2,2018-09-22 02:00:00
2018,9,22,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,17.7,96,101412,0,0,381,0,0,0,0,0,0,0,280,0.6,10,10,777.7,77777,9,999999999,57,0.138,0,88,0.09,0.0,0.0,3,2018-09-22 03:00:00
2018,9,22,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.4,96,101377,0,0,375,0,0,0,0,0,0,0,262,0.5,10,10,777.7,66,9,999999999,55,0.138,0,88,0.09,0.0,0.0,4,2018-09-22 04:00:00
2018,9,22,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.4,96,101396,0,0,371,0,0,0,0,0,0,0,19,0.2,10,10,777.7,51,9,999999999,55,0.138,0,88,0.09,0.0,0.0,5,2018-09-22 05:00:00
2018,9,22,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.7,17.3,98,101456,297,1259,381,0,0,0,0,0,0,0,70,0.9,10,10,777.7,44,9,999999999,55,0.138,0,88,0.09,0.0,0.0,6,2018-09-22 06:00:00
2018,9,22,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,18.2,97,101497,597,1357,376,115,230,65,24236,28986,15725,3992,45,0.7,10,10,777.7,35,9,999999999,60,0.138,0,88,0.09,0.0,0.0,7,2018-09-22 07:00:00
2018,9,22,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.8,98,101537,855,1357,378,300,355,131,45721,43234,22398,4211,302,0.8,10,10,777.7,126,9,999999999,63,0.138,0,88,0.09,0.0,0.0,8,2018-09-22 08:00:00
2018,9,22,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.4,19.8,91,101572,1055,1357,375,514,545,166,65832,51144,26677,4034,9,0.9,9,9,777.7,268,9,999999999,70,0.138,0,88,0.09,0.0,0.0,9,2018-09-22 09:00:00
2018,9,22,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.5,20.8,85,101607,1182,1357,373,685,632,195,79971,53140,28493,4142,300,1.0,8,8,777.7,474,9,999999999,77,0.138,0,88,0.09,0.0,0.0,10,2018-09-22 10:00:00
2018,9,22,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.6,18.9,67,101548,1229,1357,365,805,697,200,89371,62758,26700,3763,181,1.0,3,5,777.7,627,9,999999999,63,0.138,0,88,0.09,0.0,0.0,11,2018-09-22 11:00:00
2018,9,22,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.6,19.1,68,101483,1191,1357,375,874,776,175,95536,74679,23316,3355,123,1.6,0,5,777.7,77777,9,999999999,65,0.138,0,88,0.09,0.0,0.0,12,2018-09-22 12:00:00
2018,9,22,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,19.4,69,101418,1072,1357,366,872,838,141,91983,84909,18559,3181,119,2.2,1,6,777.7,77777,9,999999999,66,0.138,0,88,0.09,0.0,0.0,13,2018-09-22 13:00:00
2018,9,22,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,19.6,70,101353,879,1357,362,778,844,115,77703,87419,14759,3725,115,2.7,0,6,777.7,77777,9,999999999,68,0.138,0,88,0.09,0.0,0.0,14,2018-09-22 14:00:00
2018,9,22,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,19.8,71,101288,626,1357,357,617,791,104,57484,79260,12592,5504,114,3.3,0,6,777.7,77777,9,999999999,69,0.138,0,88,0.09,0.0,0.0,15,2018-09-22 15:00:00
2018,9,22,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.0,19.2,70,101258,330,1357,354,410,691,86,33723,64563,9194,7074,110,3.0,0,6,777.7,77777,9,999999999,65,0.138,0,88,0.09,0.0,0.0,16,2018-09-22 16:00:00
2018,9,22,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,19.1,78,101257,11,1357,349,191,511,53,13191,38232,4670,5022,110,3.4,0,7,777.7,77777,9,999999999,65,0.138,0,88,0.09,0.0,0.0,17,2018-09-22 17:00:00
2018,9,22,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.2,86,101277,0,48,345,42,0,16,2428,10638,1152,1216,107,2.6,1,8,777.7,77777,9,999999999,66,0.138,0,88,0.09,0.0,0.0,18,2018-09-22 18:00:00
2018,9,22,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.8,18.7,88,101304,0,0,343,0,0,0,0,0,0,0,84,2.0,3,9,777.7,77777,9,999999999,63,0.138,0,88,0.09,0.0,0.0,19,2018-09-22 19:00:00
2018,9,22,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.9,18.2,90,101330,0,0,343,0,0,0,0,0,0,0,75,1.4,5,9,777.7,77777,9,999999999,60,0.138,0,88,0.09,0.0,0.0,20,2018-09-22 20:00:00
2018,9,22,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,17.7,92,101357,0,0,345,0,0,0,0,0,0,0,286,0.8,5,9,777.7,218,9,999999999,57,0.138,0,88,0.09,0.0,0.0,21,2018-09-22 21:00:00
2018,9,22,23,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.7,16.9,95,101386,0,0,354,0,0,0,0,0,0,0,123,0.4,9,10,777.7,195,9,999999999,53,0.138,0,88,0.09,0.0,0.0,22,2018-09-22 22:00:00
2018,9,22,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,16.4,95,101340,0,0,369,0,0,0,0,0,0,0,66,0.3,10,10,777.7,91,9,999999999,50,0.138,0,88,0.09,0.0,0.0,23,2018-09-22 23:00:00
2018,9,23,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.6,16.0,96,101293,0,0,369,0,0,0,0,0,0,0,63,0.3,10,10,777.7,86,9,999999999,48,0.138,0,88,0.09,0.0,0.0,0,2018-09-23 00:00:00
2018,9,23,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.1,15.5,96,101246,0,0,375,0,0,0,0,0,0,0,95,0.2,10,10,777.7,31,9,999999999,46,0.138,0,88,0.09,0.0,0.0,1,2018-09-23 01:00:00
2018,9,23,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.7,15.3,97,101166,0,0,375,0,0,0,0,0,0,0,56,0.9,10,10,777.7,69,9,999999999,45,0.138,0,88,0.09,0.0,0.0,2,2018-09-23 02:00:00
2018,9,23,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.5,14.9,96,101116,0,0,365,0,0,0,0,0,0,0,84,0.5,10,10,777.7,74,9,999999999,43,0.138,0,88,0.09,0.0,0.0,3,2018-09-23 03:00:00
2018,9,23,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.3,15.7,97,101184,0,0,368,0,0,0,0,0,0,0,57,0.4,10,10,777.7,100,9,999999999,47,0.138,0,88,0.09,0.1,0.0,4,2018-09-23 04:00:00
2018,9,23,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.0,16.5,97,101251,0,0,354,0,0,0,0,0,0,0,57,0.4,10,10,777.7,124,9,999999999,51,0.138,0,88,0.09,0.0,0.0,5,2018-09-23 05:00:00
2018,9,23,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.8,17.4,97,101319,303,1284,348,0,0,0,0,0,0,0,49,0.3,10,10,777.7,121,9,999999999,55,0.138,0,88,0.09,0.0,0.0,6,2018-09-23 06:00:00
2018,9,23,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.6,18.2,98,101387,602,1358,359,128,256,67,26518,33997,15251,3853,130,0.3,10,10,777.7,112,9,999999999,60,0.138,0,88,0.09,0.0,0.0,7,2018-09-23 07:00:00
2018,9,23,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.7,97,101457,861,1358,369,327,431,121,49014,50521,20553,3863,316,0.4,10,10,777.7,192,9,999999999,63,0.138,0,88,0.09,0.0,0.0,8,2018-09-23 08:00:00
2018,9,23,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,20.3,96,101457,1060,1358,356,540,620,145,69228,61868,23017,3456,2,0.9,10,10,777.7,327,9,999999999,73,0.138,0,88,0.09,0.0,0.0,9,2018-09-23 09:00:00
2018,9,23,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.7,18.8,79,101407,1188,1358,370,722,713,165,85453,68588,22983,3018,16,1.4,7,7,777.7,501,9,999999999,63,0.138,0,88,0.09,0.0,0.0,10,2018-09-23 10:00:00
2018,9,23,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,18.6,71,101388,1234,1358,348,869,822,152,97560,77247,20414,2649,166,1.2,9,6,777.7,77777,9,999999999,62,0.138,0,88,0.09,0.0,0.0,11,2018-09-23 11:00:00
2018,9,23,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.2,19.0,65,101298,1195,1358,349,929,894,122,100458,87065,17840,2621,155,1.4,2,5,777.7,77777,9,999999999,64,0.138,0,88,0.09,0.0,0.0,12,2018-09-23 12:00:00
2018,9,23,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.2,19.4,59,101208,1076,1358,350,898,893,117,93319,92161,16050,2783,164,1.6,0,4,777.7,77777,9,999999999,66,0.138,0,88,0.09,0.0,0.0,13,2018-09-23 13:00:00
2018,9,23,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.2,19.0,69,101168,883,1358,352,792,864,111,79068,89532,14287,3604,99,4.3,0,6,777.7,77777,9,999999999,64,0.138,0,88,0.09,0.0,0.0,14,2018-09-23 14:00:00
2018,9,23,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.6,19.7,70,101128,629,1358,353,627,810,101,58464,81540,12227,5353,101,3.4,0,6,777.7,77777,9,999999999,68,0.138,0,88,0.09,0.0,0.0,15,2018-09-23 15:00:00
2018,9,23,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.7,19.7,74,101180,333,1358,348,417,708,84,34410,66447,9095,7008,121,3.1,3,6,777.7,77777,9,999999999,69,0.138,0,88,0.09,0.0,0.0,16,2018-09-23 16:00:00
2018,9,23,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,19.7,78,101233,13,1358,345,194,523,53,13566,39231,4703,5032,113,2.8,0,7,777.7,77777,9,999999999,69,0.138,0,88,0.09,0.0,0.0,17,2018-09-23 17:00:00
2018,9,23,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,19.7,82,101285,0,56,342,43,0,16,2508,10989,1152,1216,99,2.5,0,8,777.7,77777,9,999999999,69,0.138,0,88,0.09,0.0,0.0,18,2018-09-23 18:00:00
2018,9,23,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,19.7,87,101337,0,0,338,0,0,0,0,0,0,0,110,2.2,0,9,777.7,77777,9,999999999,69,0.138,0,88,0.09,0.0,0.0,19,2018-09-23 19:00:00
2018,9,23,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.8,89,101387,0,0,337,0,0,0,0,0,0,0,91,1.4,7,9,777.7,77777,9,999999999,70,0.138,0,88,0.09,0.0,0.0,20,2018-09-23 20:00:00
2018,9,23,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.5,19.0,92,101427,0,0,339,0,0,0,0,0,0,0,67,0.9,9,9,777.7,97,9,999999999,65,0.138,0,88,0.09,0.0,0.0,21,2018-09-23 21:00:00
2018,9,23,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.3,95,101467,0,0,354,0,0,0,0,0,0,0,20,0.5,10,10,777.7,38,9,999999999,60,0.138,0,88,0.09,0.0,0.0,22,2018-09-23 22:00:00
2018,9,23,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.4,95,101466,0,0,361,0,0,0,0,0,0,0,54,0.3,10,10,777.7,34,9,999999999,55,0.138,0,88,0.09,0.0,0.0,23,2018-09-23 23:00:00
2018,9,24,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.7,95,101430,0,0,372,0,0,0,0,0,0,0,352,0.4,10,10,777.7,38,9,999999999,57,0.139,0,88,0.09,0.0,0.0,0,2018-09-24 00:00:00
2018,9,24,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,18.0,96,101393,0,0,377,0,0,0,0,0,0,0,296,0.4,10,10,777.7,34,9,999999999,59,0.139,0,88,0.09,0.0,0.0,1,2018-09-24 01:00:00
2018,9,24,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.3,96,101357,0,0,399,0,0,0,0,0,0,0,80,0.5,10,10,777.7,31,9,999999999,60,0.139,0,88,0.09,0.1,0.0,2,2018-09-24 02:00:00
2018,9,24,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,19.1,96,101267,0,0,402,0,0,0,0,0,0,0,360,1.2,10,10,777.7,31,9,999999999,65,0.139,0,88,0.09,0.0,0.0,3,2018-09-24 03:00:00
2018,9,24,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,19.0,96,101177,0,0,375,0,0,0,0,0,0,0,312,0.5,10,10,777.7,34,9,999999999,65,0.139,0,88,0.09,0.0,0.0,4,2018-09-24 04:00:00
2018,9,24,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,19.1,96,101167,0,0,370,0,0,0,0,0,0,0,329,0.8,10,10,777.7,54,9,999999999,65,0.139,0,88,0.09,0.0,0.0,5,2018-09-24 05:00:00
2018,9,24,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,19.0,94,101207,309,1309,362,0,0,0,0,0,0,0,304,0.6,10,10,777.7,54,9,999999999,64,0.139,0,88,0.09,0.0,0.0,6,2018-09-24 06:00:00
2018,9,24,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,19.0,92,101317,608,1359,368,131,267,63,25385,31876,15210,4068,312,0.6,9,9,777.7,96,9,999999999,64,0.139,0,88,0.09,0.0,0.0,7,2018-09-24 07:00:00
2018,9,24,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.0,90,101427,867,1359,369,304,359,140,46280,38962,24785,4678,78,0.6,9,9,777.7,114,9,999999999,65,0.139,0,88,0.09,0.0,0.0,8,2018-09-24 08:00:00
2018,9,24,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.9,19.0,84,101444,1066,1359,366,517,497,192,68846,50194,27033,4162,42,1.2,8,8,777.7,215,9,999999999,64,0.139,0,88,0.09,0.0,0.0,9,2018-09-24 09:00:00
2018,9,24,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,19.0,78,101461,1193,1359,360,732,703,178,86118,64903,23799,3191,110,1.9,7,7,777.7,77777,9,999999999,64,0.139,0,88,0.09,0.0,0.0,10,2018-09-24 10:00:00
2018,9,24,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,19.0,73,101478,1238,1359,351,864,820,148,96255,75985,20807,2648,139,2.5,6,6,777.7,77777,9,999999999,64,0.139,0,88,0.09,0.0,0.0,11,2018-09-24 11:00:00
2018,9,24,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,18.7,74,101517,1200,1359,347,918,868,132,99449,85843,18340,2648,130,2.4,6,6,777.7,77777,9,999999999,62,0.139,0,88,0.09,0.0,0.0,12,2018-09-24 12:00:00
2018,9,24,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,19.3,76,101537,1079,1359,352,899,892,116,93429,92403,15635,2759,111,2.4,7,7,777.7,77777,9,999999999,66,0.139,0,88,0.09,0.0,0.0,13,2018-09-24 13:00:00
2018,9,24,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,18.8,72,101483,886,1359,349,793,869,106,77506,86001,14917,3809,143,2.5,6,6,777.7,77777,9,999999999,63,0.139,0,88,0.09,0.0,0.0,14,2018-09-24 14:00:00
2018,9,24,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,18.3,68,101428,632,1359,351,604,739,116,55198,67547,15312,7308,122,2.5,5,5,777.7,77777,9,999999999,60,0.139,0,88,0.09,0.0,0.0,15,2018-09-24 15:00:00
2018,9,24,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.9,18.0,70,101408,335,1359,360,371,529,116,31697,45345,12520,10681,136,2.2,6,6,777.7,439,9,999999999,58,0.139,0,88,0.09,0.0,0.0,16,2018-09-24 16:00:00
2018,9,24,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,17.7,71,101387,15,1359,379,163,324,71,11966,23273,6248,7233,114,1.9,6,6,777.7,483,9,999999999,56,0.139,0,88,0.09,0.0,0.0,17,2018-09-24 17:00:00
2018,9,24,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,17.6,78,101397,0,65,372,34,0,20,1972,5939,1385,1482,78,1.1,7,7,777.7,451,9,999999999,56,0.139,0,88,0.09,0.0,0.0,18,2018-09-24 18:00:00
2018,9,24,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,17.6,88,101497,0,0,392,0,0,0,0,0,0,0,58,0.7,9,9,777.7,434,9,999999999,56,0.139,0,88,0.09,0.0,0.0,19,2018-09-24 19:00:00
2018,9,24,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,17.8,92,101557,0,0,387,0,0,0,0,0,0,0,83,0.5,9,9,777.7,425,9,999999999,57,0.139,0,88,0.09,0.0,0.0,20,2018-09-24 20:00:00
2018,9,24,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.1,93,101626,0,0,384,0,0,0,0,0,0,0,108,0.2,10,10,777.7,417,9,999999999,54,0.139,0,88,0.09,0.0,0.0,21,2018-09-24 21:00:00
2018,9,24,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.2,95,101646,0,0,381,0,0,0,0,0,0,0,77,0.4,10,10,777.7,374,9,999999999,54,0.139,0,88,0.09,0.0,0.0,22,2018-09-24 22:00:00
2018,9,24,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,17.6,95,101683,0,0,368,0,0,0,0,0,0,0,178,0.4,10,10,777.7,447,9,999999999,56,0.139,0,88,0.09,0.0,0.0,23,2018-09-24 23:00:00
2018,9,25,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,18.0,96,101720,0,0,383,0,0,0,0,0,0,0,166,0.5,10,10,777.7,469,9,999999999,59,0.139,0,88,0.09,0.0,0.0,0,2018-09-25 00:00:00
2018,9,25,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.4,96,101756,0,0,395,0,0,0,0,0,0,0,163,0.5,10,10,777.7,409,9,999999999,61,0.139,0,88,0.09,0.0,0.0,1,2018-09-25 01:00:00
2018,9,25,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,18.5,96,101602,0,0,398,0,0,0,0,0,0,0,216,0.6,10,10,777.7,310,9,999999999,61,0.139,0,88,0.09,0.0,0.0,2,2018-09-25 02:00:00
2018,9,25,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.5,96,101447,0,0,386,0,0,0,0,0,0,0,68,0.7,10,10,777.7,210,9,999999999,62,0.139,0,88,0.09,0.0,0.0,3,2018-09-25 03:00:00
2018,9,25,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,18.8,96,101307,0,0,387,0,0,0,0,0,0,0,360,1.0,10,10,777.7,186,9,999999999,63,0.139,0,88,0.09,0.0,0.0,4,2018-09-25 04:00:00
2018,9,25,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.4,96,101257,0,0,386,0,0,0,0,0,0,0,295,0.3,10,10,777.7,203,9,999999999,61,0.139,0,88,0.09,0.0,0.0,5,2018-09-25 05:00:00
2018,9,25,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.5,96,101382,315,1335,375,0,0,0,0,0,0,0,250,0.6,10,10,777.7,208,9,999999999,61,0.139,0,88,0.09,0.0,0.0,6,2018-09-25 06:00:00
2018,9,25,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,18.5,96,101507,614,1360,387,118,182,70,24303,25589,16492,4099,240,0.9,10,10,777.7,257,9,999999999,62,0.139,0,88,0.09,0.0,0.0,7,2018-09-25 07:00:00
2018,9,25,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.1,19.3,95,101543,872,1360,387,299,337,136,40446,31273,25457,4674,181,0.8,10,10,777.7,312,9,999999999,67,0.139,0,88,0.09,0.1,0.0,8,2018-09-25 08:00:00
2018,9,25,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,20.1,94,101580,1071,1360,380,420,352,203,50644,26103,31235,5680,152,0.7,10,10,777.7,444,9,999999999,72,0.139,0,88,0.09,0.1,0.0,9,2018-09-25 09:00:00
2018,9,25,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,20.9,93,101617,1198,1360,397,493,294,260,57602,21642,35557,7048,228,0.6,10,10,777.7,427,9,999999999,78,0.139,0,88,0.09,0.1,0.0,10,2018-09-25 10:00:00
2018,9,25,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.2,88,101637,1243,1360,410,560,279,317,60345,18293,41447,8226,97,1.0,9,9,777.7,500,9,999999999,73,0.139,0,88,0.09,0.2,0.0,11,2018-09-25 11:00:00
2018,9,25,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.6,19.6,78,101577,1204,1360,411,558,207,369,57385,14942,43338,9119,141,1.2,7,7,777.7,503,9,999999999,68,0.139,0,88,0.09,0.1,0.0,12,2018-09-25 12:00:00
2018,9,25,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,19.3,74,101488,1083,1360,410,496,168,348,51619,13881,39791,9600,115,2.0,6,6,777.7,707,9,999999999,66,0.139,0,88,0.09,0.1,0.0,13,2018-09-25 13:00:00
2018,9,25,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.5,19.8,75,101418,889,1360,401,427,165,298,43276,12885,34464,9969,111,2.4,7,7,777.7,700,9,999999999,69,0.139,0,88,0.09,0.1,0.0,14,2018-09-25 14:00:00
2018,9,25,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.0,19.6,76,101338,634,1360,394,327,144,230,31046,11163,26165,10243,111,2.4,7,7,777.7,662,9,999999999,68,0.139,0,88,0.09,0.0,0.0,15,2018-09-25 15:00:00
